Datetime,SecondsFromBeginning,HX_flowsignal,XF_flowsignal,PL_flowsignal,CW_flowsignal,Totalflow
1992-08-08 05:46:00,20760,0,0,0,0,0
1992-08-08 05:47:00,20820,0,0,0,0,0
1992-08-08 05:48:00,20880,0,0,0,0,0
1992-08-08 05:49:00,20940,0,0,0,0,0
1992-08-08 05:50:00,21000,0,0,0,0,0
1992-08-08 05:51:00,21060,0,0,0,0,0
1992-08-08 05:52:00,21120,0,0,0,0,0
1992-08-08 05:53:00,21180,0,0,0,0,0
1992-08-08 05:54:00,21240,0,0,0,0,0
1992-08-08 05:55:00,21300,0,0,0,0,0
1992-08-08 05:56:00,21360,0,0,0,0,0
1992-08-08 05:57:00,21420,0,0,0,0,0
1992-08-08 05:58:00,21480,0,0,0,0,0
1992-08-08 05:59:00,21540,0,0,0,0,0
1992-08-08 06:00:00,21600,0,0,0,0,0
1992-08-08 06:01:00,21660,0,0,0,0,0
1992-08-08 06:02:00,21720,0,0,0,0,0
1992-08-08 06:03:00,21780,0,0,0,0,0
1992-08-08 06:04:00,21840,0,0,0,0,0
1992-08-08 06:05:00,21900,0,0,0,0,0
1992-08-08 06:06:00,21960,0,0,0,0,0
1992-08-08 06:07:00,22020,0,0,0,0,0
1992-08-08 06:08:00,22080,0,0,0,0,0
1992-08-08 06:09:00,22140,0,0,0,0,0
1992-08-08 06:10:00,22200,0,0,0,0,0
1992-08-08 06:11:00,22260,0,0,0,0,0
1992-08-08 06:12:00,22320,0,0,0,0,0
1992-08-08 06:13:00,22380,0,0,0,0,0
1992-08-08 06:14:00,22440,0,0,0,0,0
1992-08-08 06:15:00,22500,0,0,0,0,0
1992-08-08 06:16:00,22560,0,0,0,0,0
1992-08-08 06:17:00,22620,0,0,0,0,0
1992-08-08 06:18:00,22680,0,0,0,0,0
1992-08-08 06:19:00,22740,0,0,0,0,0
1992-08-08 06:20:00,22800,0,0,0,0,0
1992-08-08 06:21:00,22860,0,0,0,0,0
1992-08-08 06:22:00,22920,0,0,0,0,0
1992-08-08 06:23:00,22980,0,0,0,0,0
1992-08-08 06:24:00,23040,0,0,0,0,0
1992-08-08 06:25:00,23100,0,0,0,0,0
1992-08-08 06:26:00,23160,0,0,0,0,0
1992-08-08 06:27:00,23220,0,0,0,0,0
1992-08-08 06:28:00,23280,0,0,0,0,0
1992-08-08 06:29:00,23340,0,0,0,0,0
1992-08-08 06:30:00,23400,0,0,0,0,0
1992-08-08 06:31:00,23460,0,0,0,0,0
1992-08-08 06:32:00,23520,0,0,0,0,0
1992-08-08 06:33:00,23580,0,0,0,0,0
1992-08-08 06:34:00,23640,0,0,0,0,0
1992-08-08 06:35:00,23700,0,0,0,0,0
1992-08-08 06:36:00,23760,0,0,0,0,0
1992-08-08 06:37:00,23820,0,0,0,0,0
1992-08-08 06:38:00,23880,0,0,0,0,0
1992-08-08 06:39:00,23940,0,0,0,0,0
1992-08-08 06:40:00,24000,0,0,0,0,0
1992-08-08 06:41:00,24060,0,0,0,0,0
1992-08-08 06:42:00,24120,0,0,0,0,0
1992-08-08 06:43:00,24180,0,0,0,0,0
1992-08-08 06:44:00,24240,0,0,0,0,0
1992-08-08 06:45:00,24300,0,0,0,0,0
1992-08-08 06:46:00,24360,0,0,0,0,0
1992-08-08 06:47:00,24420,0,0,0,0,0
1992-08-08 06:48:00,24480,0,0,0,0,0
1992-08-08 06:49:00,24540,0,0,0,0,0
1992-08-08 06:50:00,24600,0,0,0,0,0
1992-08-08 06:51:00,24660,0,0,0,0,0
1992-08-08 06:52:00,24720,0,0,0,0,0
1992-08-08 06:53:00,24780,0,0,0,0,0
1992-08-08 06:54:00,24840,0,0,0,0,0
1992-08-08 06:55:00,24900,0,0,0,0,0
1992-08-08 06:56:00,24960,0,0,0,0,0
1992-08-08 06:57:00,25020,0,0,0,0,0
1992-08-08 06:58:00,25080,0,0,0,0,0
1992-08-08 06:59:00,25140,0,0,0,0,0
1992-08-08 07:00:00,25200,0,0,0,0,0
1992-08-08 07:01:00,25260,0,0,0,0,0
1992-08-08 07:02:00,25320,0,0,0,0,0
1992-08-08 07:03:00,25380,0,0,0,0,0
1992-08-08 07:04:00,25440,0,0,0,0,0
1992-08-08 07:05:00,25500,0,0,0,0,0
1992-08-08 07:06:00,25560,0,0,0,0,0
1992-08-08 07:07:00,25620,0,0,0,0,0
1992-08-08 07:08:00,25680,0,0,0,0,0
1992-08-08 07:09:00,25740,0,0,0,0,0
1992-08-08 07:10:00,25800,0,0,0,0,0
1992-08-08 07:11:00,25860,0,0,0,0,0
1992-08-08 07:12:00,25920,0,0,0,0,0
1992-08-08 07:13:00,25980,0,0,0,0,0
1992-08-08 07:14:00,26040,0,0,0,0,0
1992-08-08 07:15:00,26100,0,0,0,0,0
1992-08-08 07:16:00,26160,0,0,0,0,0
1992-08-08 07:17:00,26220,0,0,0,0,0
1992-08-08 07:18:00,26280,0,0,0,0,0
1992-08-08 07:19:00,26340,0,0,0,0,0
1992-08-08 07:20:00,26400,0,0,0,0,0
1992-08-08 07:21:00,26460,0,0,0,0,0
1992-08-08 07:22:00,26520,0,0,0,0,0
1992-08-08 07:23:00,26580,0,0,0,0,0
1992-08-08 07:24:00,26640,0,0,0,0,0
1992-08-08 07:25:00,26700,0,0,0,0,0
1992-08-08 07:26:00,26760,0,0,0,0,0
1992-08-08 07:27:00,26820,0,0,0,0,0
1992-08-08 07:28:00,26880,0,0,0,0,0
1992-08-08 07:29:00,26940,0,0,0,0,0
1992-08-08 07:30:00,27000,0,0,0,0,0
1992-08-08 07:31:00,27060,0,0,0,0,0
1992-08-08 07:32:00,27120,0,0,0,0,0
1992-08-08 07:33:00,27180,0,0,0,0,0
1992-08-08 07:34:00,27240,0,0,0,0,0
1992-08-08 07:35:00,27300,0,0,0,0,0
1992-08-08 07:36:00,27360,0,0,0,0,0
1992-08-08 07:37:00,27420,0,0,0,0,0
1992-08-08 07:38:00,27480,0,0,0,0,0
1992-08-08 07:39:00,27540,0,0,0,0,0
1992-08-08 07:40:00,27600,0,0,0,0,0
1992-08-08 07:41:00,27660,0,0,0,0,0
1992-08-08 07:42:00,27720,0,0,0,0,0
1992-08-08 07:43:00,27780,0,0,0,0,0
1992-08-08 07:44:00,27840,0,0,0,0,0
1992-08-08 07:45:00,27900,0,0,0,0,0
1992-08-08 07:46:00,27960,0,0,0,0,0
1992-08-08 07:47:00,28020,0,0,0,0,0
1992-08-08 07:48:00,28080,0,0,0,0,0
1992-08-08 07:49:00,28140,0,0,0,0,0
1992-08-08 07:50:00,28200,0,0,0,0,0
1992-08-08 07:51:00,28260,0,0,0,0,0
1992-08-08 07:52:00,28320,0,0,0,0,0
1992-08-08 07:53:00,28380,0,0,0,0,0
1992-08-08 07:54:00,28440,0,0,0,0,0
1992-08-08 07:55:00,28500,0,0,0,0,0
1992-08-08 07:56:00,28560,0,0,0,0,0
1992-08-08 07:57:00,28620,0,0,0,0,0
1992-08-08 07:58:00,28680,0,0,0,0,0
1992-08-08 07:59:00,28740,0,0,0,0,0
1992-08-08 08:00:00,28800,0,0,0,0,0
1992-08-08 08:01:00,28860,0,0,0,0,0
1992-08-08 08:02:00,28920,0,0,0,0,0
1992-08-08 08:03:00,28980,0,0,0,0,0
1992-08-08 08:04:00,29040,0,0,0,0,0
1992-08-08 08:05:00,29100,0,0,0,0,0
1992-08-08 08:06:00,29160,0,0,0,0,0
1992-08-08 08:07:00,29220,0,0,0,0,0
1992-08-08 08:08:00,29280,0,0,0,0,0
1992-08-08 08:09:00,29340,0,0,0,0,0
1992-08-08 08:10:00,29400,0,0,0,0,0
1992-08-08 08:11:00,29460,0,0,0,0,0
1992-08-08 08:12:00,29520,0,0,0,0,0
1992-08-08 08:13:00,29580,0,0,0,0,0
1992-08-08 08:14:00,29640,0,0,0,0,0
1992-08-08 08:15:00,29700,0,0,0,0,0
1992-08-08 08:16:00,29760,0,0,0,0,0
1992-08-08 08:17:00,29820,0,0,0,0,0
1992-08-08 08:18:00,29880,0,0,0,0,0
1992-08-08 08:19:00,29940,0,0,0,0,0
1992-08-08 08:20:00,30000,0,0,0,0,0
1992-08-08 08:21:00,30060,0,0,0,0,0
1992-08-08 08:22:00,30120,0,0,0,0,0
1992-08-08 08:23:00,30180,0,0,0,0,0
1992-08-08 08:24:00,30240,0,0,0,0,0
1992-08-08 08:25:00,30300,0,0,0,0,0
1992-08-08 08:26:00,30360,0,0,0,0,0
1992-08-08 08:27:00,30420,0,0,0,0,0
1992-08-08 08:28:00,30480,0,0,0,0,0
1992-08-08 08:29:00,30540,0,0,0,0,0
1992-08-08 08:30:00,30600,0,0,0,0,0
1992-08-08 08:31:00,30660,0,0,0,0,0
1992-08-08 08:32:00,30720,0,0,0,0,0
1992-08-08 08:33:00,30780,0,0,0,0,0
1992-08-08 08:34:00,30840,0,0,0,0,0
1992-08-08 08:35:00,30900,0,0,0,0,0
1992-08-08 08:36:00,30960,0,0,0,0,0
1992-08-08 08:37:00,31020,0,0,0,0,0
1992-08-08 08:38:00,31080,0,0,0,0,0
1992-08-08 08:39:00,31140,0,0,0,0,0
1992-08-08 08:40:00,31200,0,0,0,0,0
1992-08-08 08:41:00,31260,0,0,0,0,0
1992-08-08 08:42:00,31320,0,0,0,0,0
1992-08-08 08:43:00,31380,0,0,0,0,0
1992-08-08 08:44:00,31440,0,0,0,0,0
1992-08-08 08:45:00,31500,0,0,0,0,0
1992-08-08 08:46:00,31560,0,0,0,0,0
1992-08-08 08:47:00,31620,0,0,0,0,0
